"zfin_id_symbol","human.Symbol","ensembl_gene_id","entrezgene_id"
"atg16l1","ATG16L1","ENSG00000281089",55054
"atg16l1","ATG16L1","ENSG00000085978",55054
"csmd1a","CSMD1","ENSG00000183117",64478
"slc35e4","SLC35E4","ENSG00000100036",339665
"c1qbp","C1QBP","ENSG00000108561",708
"palm1a","PALM","ENSG00000099864",5064
"dph1","DPH1","ENSG00000108963",1801
"entpd6","ENTPD6","ENSG00000197586",955
"ppp1r14aa","PPP1R14A","ENSG00000167641",94274
"faub","FAU","ENSG00000149806",2197
"gnpda1","GNPDA1","ENSG00000113552",10007
"shisa4","SHISA4","ENSG00000198892",149345
"zbtb8b","ZBTB8B","ENSG00000273274",728116
"myl10","MYL10","ENSG00000106436",93408
"itprip","ITPRIP","ENSG00000148841",85450
"fibinb","FIBIN","ENSG00000176971",387758
"pex19","PEX19","ENSG00000162735",5824
"cnep1r1","CNEP1R1","ENSG00000205423",255919
"c1qtnf1","C1QTNF1","ENSG00000173918",114897
"fsip1","FSIP1","ENSG00000150667",161835
"anapc16","ANAPC16","ENSG00000166295",119504
"tmed9","TMED9","ENSG00000184840",54732
"idh3g","IDH3G","ENSG00000067829",3421
"sqor","SQOR","ENSG00000137767",58472
"sar1ab","SAR1A","ENSG00000079332",56681
"med4","MED4","ENSG00000136146",29079
"ift22","IFT22","ENSG00000128581",64792
"chrna5","CHRNA5","ENSG00000169684",1138
"ppp2caa","PPP2CA","ENSG00000113575",5515
"enpp4","ENPP4","ENSG00000001561",22875
"lin37","LIN37","ENSG00000267796",55957
"mmp23bb","MMP23B","ENSG00000189409",8510
"eif3k","EIF3K","ENSG00000282986",27335
"eif3k","EIF3K","ENSG00000178982",27335
"cript","CRIPT","ENSG00000119878",9419
"commd10","COMMD10","ENSG00000145781",51397
"pbld2","PBLD","ENSG00000108187",64081
"ei24","EI24","ENSG00000149547",9538
"ankrd49","ANKRD49","ENSG00000168876",54851
"slc35a3b","SLC35A3","ENSG00000117620",23443
"mettl2a","METTL2A","ENSG00000087995",339175
"schip1","SCHIP1","ENSG00000151967",29970
"apoa4a","APOA4","ENSG00000110244",337
"exosc7","EXOSC7","ENSG00000075914",23016
"rnf150b","RNF150","ENSG00000170153",57484
"nubp1","NUBP1","ENSG00000103274",4682
"ankrd31","ANKRD31","ENSG00000145700",256006
"sp100.4","SP100","ENSG00000067066",6672
"tnni2b.1","TNNI2","ENSG00000288219",7136
"tnni2b.1","TNNI2","ENSG00000130598",7136
"mrps25","MRPS25","ENSG00000131368",64432
"arhgap17a","ARHGAP17","ENSG00000288353",55114
"arhgap17a","ARHGAP17","ENSG00000140750",55114
"gng2","GNG2","ENSG00000186469",54331
"cox16","COX16","ENSG00000133983",51241
"mad2l2","MAD2L2","ENSG00000116670",10459
"pfklb","PFKL","ENSG00000141959",5211
"sostdc1a","SOSTDC1","ENSG00000171243",25928
"polr2h","POLR2H","ENSG00000163882",5437
"fcf1","FCF1","ENSG00000119616",51077
"morn4","MORN4","ENSG00000171160",118812
"acer1","ACER1","ENSG00000167769",125981
"kif3a","KIF3A","ENSG00000131437",11127
"camk4","CAMK4","ENSG00000152495",814
"alkbh7","ALKBH7","ENSG00000125652",84266
"gtdc1","GTDC1","ENSG00000121964",79712
"ascc1","ASCC1","ENSG00000138303",51008
"ptcd2","PTCD2","ENSG00000049883",79810
"abhd4","ABHD4","ENSG00000100439",63874
"rhbdd1","RHBDD1","ENSG00000144468",84236
"jmjd7","JMJD7","ENSG00000243789",100137047
"lypla1","LYPLA1","ENSG00000120992",10434
"sh3glb1a","SH3GLB1","ENSG00000097033",51100
"tor4aa","TOR4A","ENSG00000198113",54863
"icmt","ICMT","ENSG00000116237",23463
"tmem256","TMEM256","ENSG00000283771",254863
"tmem256","TMEM256","ENSG00000205544",254863
"wdr92","WDR92","ENSG00000243667",116143
"cdk10","CDK10","ENSG00000185324",8558
"hrasa","HRAS","ENSG00000276536",3265
"hrasa","HRAS","ENSG00000174775",3265
"psmd4b","PSMD4","ENSG00000159352",5710
"dmbx1b","DMBX1","ENSG00000197587",127343
"pcyox1","PCYOX1","ENSG00000116005",51449
"ppp1r11","PPP1R11","ENSG00000237829",6992
"ppp1r11","PPP1R11","ENSG00000237403",6992
"ppp1r11","PPP1R11","ENSG00000236560",6992
"ppp1r11","PPP1R11","ENSG00000233314",6992
"ppp1r11","PPP1R11","ENSG00000227720",6992
"ppp1r11","PPP1R11","ENSG00000206501",6992
"ppp1r11","PPP1R11","ENSG00000234058",6992
"ppp1r11","PPP1R11","ENSG00000204619",6992
"nrn1la","NRN1L","ENSG00000188038",123904
"iqcg","IQCG","ENSG00000114473",84223
"kcng4a","KCNG4","ENSG00000168418",93107
"rasgrp4","RASGRP4","ENSG00000171777",115727
"map3k10","MAP3K10","ENSG00000130758",4294
"tsen34","TSEN34","ENSG00000275165",79042
"tsen34","TSEN34","ENSG00000274796",79042
"tsen34","TSEN34","ENSG00000278622",79042
"tsen34","TSEN34","ENSG00000274129",79042
"tsen34","TSEN34","ENSG00000278712",79042
"tsen34","TSEN34","ENSG00000278605",79042
"tsen34","TSEN34","ENSG00000274078",79042
"tsen34","TSEN34","ENSG00000273896",79042
"tsen34","TSEN34","ENSG00000274672",79042
"tsen34","TSEN34","ENSG00000170892",79042
"slc28a1","SLC28A1","ENSG00000156222",9154
"csmd3a","CSMD3","ENSG00000164796",114788
"pex11a","PEX11A","ENSG00000166821",8800
"slc39a8","SLC39A8","ENSG00000138821",64116
"ttc23","TTC23","ENSG00000103852",64927
"zc3h18","ZC3H18","ENSG00000158545",124245
"meak7","MEAK7","ENSG00000140950",57707
"btbd11a","BTBD11","ENSG00000151136",121551
"mlc1","MLC1","ENSG00000100427",23209
"bhlhe41","BHLHE41","ENSG00000123095",79365
"chtf8","CHTF8","ENSG00000168802",54921
"chtf8","CHTF8","ENSG00000168802",113455421
"il34","IL34","ENSG00000157368",146433
"foxf1","FOXF1","ENSG00000103241",2294
"frmd4a","FRMD4A","ENSG00000151474",55691
"kcne4","KCNE4","ENSG00000152049",23704
"cngb1a","CNGB1","ENSG00000070729",1258
"slc19a3b","SLC19A3","ENSG00000135917",80704
"ddb2","DDB2","ENSG00000134574",1643
"pgpep1l","PGPEP1L","ENSG00000183571",145814
"kiaa1549lb","KIAA1549L","ENSG00000110427",25758
"akt3a","AKT3","ENSG00000275199",10000
"akt3a","AKT3","ENSG00000117020",10000
"st3gal2","ST3GAL2","ENSG00000157350",6483
"ptprq","PTPRQ","ENSG00000139304",374462
"pus7l","PUS7L","ENSG00000129317",83448
"gins2","GINS2","ENSG00000131153",51659
"alx1","ALX1","ENSG00000180318",8092
"itpr2","ITPR2","ENSG00000123104",3709
"pllp","PLLP","ENSG00000102934",51090
"carmil2","CARMIL2","ENSG00000159753",146206
"smad6b","SMAD6","ENSG00000137834",4091
"dhx36","DHX36","ENSG00000281763",NA
"dhx36","DHX36","ENSG00000174953",170506
"znf296","ZNF296","ENSG00000170684",162979
"pias1b","PIAS1","ENSG00000033800",8554
"fam214a","FAM214A","ENSG00000047346",56204
"ccnl1a","CCNL1","ENSG00000163660",57018
"slc8a2b","SLC8A2","ENSG00000118160",6543
"b3gat1a","B3GAT1","ENSG00000109956",27087
"pld3","PLD3","ENSG00000105223",23646
"plin1","PLIN1","ENSG00000166819",5346
"bcl2l13","BCL2L13","ENSG00000099968",23786
"fam169b","FAM169B","ENSG00000283597",283777
"hydin","HYDIN","ENSG00000283022",NA
"hydin","HYDIN","ENSG00000157423",54768
"lrguk","LRGUK","ENSG00000155530",136332
"lrriq1","LRRIQ1","ENSG00000133640",84125
"tango6","TANGO6","ENSG00000103047",79613
"zfpm1","ZFPM1","ENSG00000179588",161882
"cep126","CEP126","ENSG00000110318",57562
"iqch","IQCH","ENSG00000103599",64799
"capn12","CAPN12","ENSG00000182472",147968
"pstpip1a","PSTPIP1","ENSG00000140368",9051
"large2","LARGE2","ENSG00000165905",120071
"daw1","DAW1","ENSG00000123977",164781
"chd2","CHD2","ENSG00000173575",1106
"ighmbp2","IGHMBP2","ENSG00000132740",3508
"wtip","WTIP","ENSG00000142279",126374
"dctn1b","DCTN1","ENSG00000204843",1639
"nmba","NMB","ENSG00000197696",4828
"sphkap","SPHKAP","ENSG00000153820",80309
"bida","BID","ENSG00000015475",637
"uacaa","UACA","ENSG00000137831",55075
"gmds","GMDS","ENSG00000112699",2762
"alpk3a","ALPK3","ENSG00000136383",57538
"cmip","CMIP","ENSG00000153815",80790
"afdna","AFDN","ENSG00000130396",4301
"panx2","PANX2","ENSG00000073150",56666
"parp12a","PARP12","ENSG00000059378",64761
"spata7","SPATA7","ENSG00000042317",55812
"ttc9b","TTC9B","ENSG00000174521",148014
"tmem123","TMEM123","ENSG00000152558",114908
"zbtb18","ZBTB18","ENSG00000179456",10472
"prdm10","PRDM10","ENSG00000170325",56980
"plekha7a","PLEKHA7","ENSG00000166689",144100
"fam174b","FAM174B","ENSG00000185442",400451
"dennd11","DENND11","ENSG00000262599",57189
"dennd11","DENND11","ENSG00000257093",57189
"synm","SYNM","ENSG00000182253",23336
"skor1b","SKOR1","ENSG00000188779",390598
"otogl","OTOGL","ENSG00000165899",283310
"rad51ap1","RAD51AP1","ENSG00000111247",10635
"tmem168a","TMEM168","ENSG00000146802",64418
"btbd11b","BTBD11","ENSG00000151136",121551
"zwilch","ZWILCH","ENSG00000174442",55055
"sipa1l3","SIPA1L3","ENSG00000105738",23094
"kcnj1a.5","KCNJ1","ENSG00000151704",3758
"si:ch211-1e14.1","KIAA1549","ENSG00000122778",57670
"dclk2a","DCLK2","ENSG00000170390",166614
"acsl3a","ACSL3","ENSG00000123983",2181
"kcnj1a.4","KCNJ1","ENSG00000151704",3758
"iqsec3b","IQSEC3","ENSG00000262607",440073
"iqsec3b","IQSEC3","ENSG00000120645",440073
"kcnj1a.3","KCNJ1","ENSG00000151704",3758
"kcnj1a.6","KCNJ1","ENSG00000151704",3758
"cmasa","CMAS","ENSG00000111726",55907
"srgap1a","SRGAP1","ENSG00000196935",57522
"kcnk10b","KCNK10","ENSG00000100433",54207
"wt1b","WT1","ENSG00000184937",7490
"ripor1","RIPOR1","ENSG00000039523",79567
"fgd4a","FGD4","ENSG00000139132",121512
"ccnd2b","CCND2","ENSG00000118971",894
"hcn4","HCN4","ENSG00000138622",10021
"irf2bp1","IRF2BP1","ENSG00000170604",26145
"cthrc1b","CTHRC1","ENSG00000164932",115908
"mapk6","MAPK6","ENSG00000069956",5597
"slc6a15","SLC6A15","ENSG00000072041",55117
"rbp1.1","RBP1","ENSG00000114115",5947
"fat1a","FAT1","ENSG00000083857",2195
"myoc","MYOC","ENSG00000034971",4653
"hmgb3a","HMGB3","ENSG00000029993",3149
"pdlim3a","PDLIM3","ENSG00000154553",27295
"ptprz1b","PTPRZ1","ENSG00000106278",5803
"paf1","PAF1","ENSG00000006712",54623
"zbtb3","ZBTB3","ENSG00000185670",79842
"ier3ip1","IER3IP1","ENSG00000134049",51124
"rps16","RPS16","ENSG00000105193",6217
"rad50","RAD50","ENSG00000113522",10111
"atp5if1b","ATP5IF1","ENSG00000285390",93974
"atp5if1b","ATP5IF1","ENSG00000130770",93974
"hhatlb","HHATL","ENSG00000010282",57467
"cdc6","CDC6","ENSG00000094804",990
"fermt2","FERMT2","ENSG00000073712",10979
"lrp8","LRP8","ENSG00000157193",7804
"mctp2b","MCTP2","ENSG00000140563",55784
"eps8l1b","EPS8L1","ENSG00000131037",54869
"stard13b","STARD13","ENSG00000133121",90627
"pyroxd2","PYROXD2","ENSG00000119943",84795
"haus7","HAUS7","ENSG00000213397",55559
"cavin4a","CAVIN4","ENSG00000170681",347273
"maip1","MAIP1","ENSG00000162972",79568
"h2az2b","H2AZ2","ENSG00000105968",94239
"lrrc30a","LRRC30","ENSG00000206422",339291
"vps25","VPS25","ENSG00000131475",84313
"mpp6a","MPP6","ENSG00000105926",51678
"scaf4b","SCAF4","ENSG00000156304",57466
"slc22a7a","SLC22A7","ENSG00000137204",10864
"npat","NPAT","ENSG00000149308",4863
"siva1","SIVA1","ENSG00000184990",10572
"abcf2b","ABCF2","ENSG00000033050",10061
"ncapd2","NCAPD2","ENSG00000010292",9918
"pigl","PIGL","ENSG00000108474",9487
"vcla","VCL","ENSG00000035403",7414
"spam1","SPAM1","ENSG00000106304",6677
"mipepb","MIPEP","ENSG00000027001",4285
"ptgr2","PTGR2","ENSG00000140043",145482
"cinp","CINP","ENSG00000100865",51550
"clcn2c","CLCN2","ENSG00000114859",1181
"aifm2","AIFM2","ENSG00000042286",84883
"fdps","FDPS","ENSG00000160752",2224
"rcor1","RCOR1","ENSG00000089902",23186
"s1pr4","S1PR4","ENSG00000125910",8698
"lrrtm1","LRRTM1","ENSG00000162951",347730
"cox11","COX11","ENSG00000166260",1353
"cyb5d2","CYB5D2","ENSG00000167740",124936
"gramd1c","GRAMD1C","ENSG00000178075",54762
"fis1","FIS1","ENSG00000214253",51024
"ube2w","UBE2W","ENSG00000104343",55284
"fitm2","FITM2","ENSG00000197296",128486
"cdx1a","CDX1","ENSG00000113722",1044
"dmrt1","DMRT1","ENSG00000137090",1761
"syce2","SYCE2","ENSG00000161860",256126
"farsa","FARSA","ENSG00000179115",2193
"sema3fa","SEMA3F","ENSG00000001617",6405
"sema3fb","SEMA3F","ENSG00000001617",6405
"sema3c","SEMA3C","ENSG00000075223",10512
"gcgra","GCGR","ENSG00000288269",2642
"gcgra","GCGR","ENSG00000215644",2642
"gcgrb","GCGR","ENSG00000288269",2642
"gcgrb","GCGR","ENSG00000215644",2642
"glp2r","GLP2R","ENSG00000065325",9340
"gipr","GIPR","ENSG00000010310",2696
"abca2","ABCA2","ENSG00000107331",20
"abcb7","ABCB7","ENSG00000131269",22
"abcb9","ABCB9","ENSG00000150967",23457
"abcb11a","ABCB11","ENSG00000276582",8647
"abcb11a","ABCB11","ENSG00000073734",8647
"abcb11b","ABCB11","ENSG00000276582",8647
"abcb11b","ABCB11","ENSG00000073734",8647
"abcc1","ABCC1","ENSG00000278183",4363
"abcc1","ABCC1","ENSG00000103222",4363
"abcc3","ABCC3","ENSG00000108846",8714
"abcc5","ABCC5","ENSG00000114770",10057
"abcc6a","ABCC6","ENSG00000275331",368
"abcc6a","ABCC6","ENSG00000091262",368
"abcc6b.1","ABCC6","ENSG00000275331",368
"abcc6b.1","ABCC6","ENSG00000091262",368
"abca3b","ABCA3","ENSG00000167972",21
"cftr","CFTR","ENSG00000001626",1080
"uggt2","UGGT2","ENSG00000102595",55757
"abcc8","ABCC8","ENSG00000006071",6833
"abcc9","ABCC9","ENSG00000069431",10060
"abcc10","ABCC10","ENSG00000124574",89845
"abcc12","ABCC12","ENSG00000140798",94160
"abcc13","ABCC13","ENSG00000243064",150000
"abcd1","ABCD1","ENSG00000101986",215
"abcd2","ABCD2","ENSG00000173208",225
"abcd3b","ABCD3","ENSG00000117528",5825
"abca4a","ABCA4","ENSG00000198691",24
"abcd4","ABCD4","ENSG00000119688",5826
"abcf1","ABCF1","ENSG00000236342",23
"abcf1","ABCF1","ENSG00000225989",23
"abcf1","ABCF1","ENSG00000231129",23
"abcf1","ABCF1","ENSG00000232169",23
"abcf1","ABCF1","ENSG00000206490",23
"abcf1","ABCF1","ENSG00000236149",23
"abcf1","ABCF1","ENSG00000204574",23
"abcf3","ABCF3","ENSG00000161204",55324
"abcg2d","ABCG2","ENSG00000118777",9429
"abcg4a","ABCG4","ENSG00000172350",64137
"abca4b","ABCA4","ENSG00000198691",24
"abcg5","ABCG5","ENSG00000138075",64240
"abcg8","ABCG8","ENSG00000143921",64241
"tap1","TAP1","ENSG00000227816",6890
"tap1","TAP1","ENSG00000226173",6890
"tap1","TAP1","ENSG00000224748",6890
"tap1","TAP1","ENSG00000224212",6890
"tap1","TAP1","ENSG00000230705",6890
"tap1","TAP1","ENSG00000206297",6890
"tap1","TAP1","ENSG00000232367",6890
"tap1","TAP1","ENSG00000168394",6890
"abca5","ABCA5","ENSG00000154265",23461
"abca7","ABCA7","ENSG00000064687",10347
"abcb6a","ABCB6","ENSG00000115657",10058
"coro2ba","CORO2B","ENSG00000103647",10391
"lrp5","LRP5","ENSG00000162337",4041
"cspg4","CSPG4","ENSG00000173546",1464
"nxt2","NXT2","ENSG00000101888",55916
"orai1b","ORAI1","ENSG00000276045",84876
"neurl1b","NEURL1B","ENSG00000214357",54492
"psip1a","PSIP1","ENSG00000164985",11168
"nsmce4a","NSMCE4A","ENSG00000107672",54780
"wbp1lb","WBP1L","ENSG00000166272",54838
"wbp1lb","WBP1L","ENSG00000166272",102724307
"mrpl28","MRPL28","ENSG00000086504",10573
"pcyt1ab","PCYT1A","ENSG00000161217",5130
"ovca2","OVCA2","ENSG00000262664",124641
"gsr","GSR","ENSG00000104687",2936
"zgc:110006","C21orf91","ENSG00000154642",54149
"scdb","SCD","ENSG00000099194",6319
"polr2j","POLR2J","ENSG00000005075",5439
"tpd52l1","TPD52L1","ENSG00000111907",7164
"tp53rk","TP53RK","ENSG00000172315",112858
"dclre1a","DCLRE1A","ENSG00000198924",9937
"neu4","NEU4","ENSG00000277926",129807
"neu4","NEU4","ENSG00000204099",129807
"abt1","ABT1","ENSG00000146109",29777
"mrpl27","MRPL27","ENSG00000108826",51264
"ints11","INTS11","ENSG00000127054",54973
"ndufs8b","NDUFS8","ENSG00000110717",4728
"cox5aa","COX5A","ENSG00000178741",9377
"syt5b","SYT5","ENSG00000129990",6861
"atpv0e2","ATP6V0E2","ENSG00000171130",155066
"wbp2","WBP2","ENSG00000132471",23558
"prep","PREP","ENSG00000085377",5550
"tpmt.1","TPMT","ENSG00000137364",7172
"cryba4","CRYBA4","ENSG00000196431",1413
"marcksa","MARCKS","ENSG00000277443",4082
"cabp5b","CABP5","ENSG00000105507",56344
"atp5po","ATP5PO","ENSG00000241837",539
"ints2","INTS2","ENSG00000108506",57508
"tmem199","TMEM199","ENSG00000244045",147007
"sub1a","SUB1","ENSG00000113387",10923
"cetn3","CETN3","ENSG00000153140",1070
"cox7a2a","COX7A2","ENSG00000112695",1347
"letm1","LETM1","ENSG00000168924",3954
"pacsin1a","PACSIN1","ENSG00000124507",29993
"phactr3b","PHACTR3","ENSG00000087495",116154
"pcbp3","PCBP3","ENSG00000183570",54039
"uchl3","UCHL3","ENSG00000118939",7347
"prdx5","PRDX5","ENSG00000126432",25824
"lrit2","LRIT2","ENSG00000204033",340745
"sarnp","SARNP","ENSG00000205323",84324
"ptrh2","PTRH2","ENSG00000141378",51651
"rtbdn","RTBDN","ENSG00000132026",83546
"mrpl13","MRPL13","ENSG00000172172",28998
"rnft2","RNFT2","ENSG00000135119",84900
"prelid1b","PRELID1","ENSG00000169230",27166
"glod5","GLOD5","ENSG00000171433",392465
"ezra","EZR","ENSG00000092820",7430
"polr2l","POLR2L","ENSG00000177700",5441
"rpp14","RPP14","ENSG00000163684",11102
"ccdc3b","CCDC3","ENSG00000151468",83643
"ubald2","UBALD2","ENSG00000185262",283991
"gemin4","GEMIN4","ENSG00000179409",50628
"actl6b","ACTL6B","ENSG00000077080",51412
"tatdn3","TATDN3","ENSG00000203705",128387
"ttc39c","TTC39C","ENSG00000168234",125488
"alkbh1","ALKBH1","ENSG00000100601",8846
"usp48","USP48","ENSG00000090686",84196
"hepacama","HEPACAM","ENSG00000165478",220296
"ints10","INTS10","ENSG00000104613",55174
"tma16","TMA16","ENSG00000198498",55319
"mrpl41","MRPL41","ENSG00000182154",64975
"lmo3","LMO3","ENSG00000048540",55885
"rps8b","RPS8","ENSG00000142937",6202
"nefma","NEFM","ENSG00000104722",4741
"stmn2b","STMN2","ENSG00000104435",11075
"mffb","MFF","ENSG00000168958",56947
"rmnd1","RMND1","ENSG00000155906",55005
"vkorc1l1","VKORC1L1","ENSG00000196715",154807
"spty2d1","SPTY2D1","ENSG00000179119",144108
"fam219ab","FAM219A","ENSG00000164970",203259
"atp6v0a1b","ATP6V0A1","ENSG00000033627",535
"ptk7a","PTK7","ENSG00000112655",5754
"pbld","PBLD","ENSG00000108187",64081
"rprma","RPRM","ENSG00000177519",56475
"kpna5","KPNA5","ENSG00000196911",3841
"bach1b","BACH1","ENSG00000156273",571
"bach1b","BACH1","ENSG00000156273",100379661
"cep55l","CEP55","ENSG00000138180",55165
"tefb","TEF","ENSG00000167074",7008
"cyb5r4","CYB5R4","ENSG00000065615",51167
"dhrs7cb","DHRS7C","ENSG00000184544",201140
"fcho2","FCHO2","ENSG00000157107",115548
"lpcat2","LPCAT2","ENSG00000087253",54947
"sptlc2a","SPTLC2","ENSG00000100596",9517
"napba","NAPB","ENSG00000125814",63908
"ap5m1","AP5M1","ENSG00000053770",55745
"sncgb","SNCG","ENSG00000173267",6623
"lims1","LIMS1","ENSG00000169756",3987
"twf2b","TWF2","ENSG00000247596",11344
"mrpl30","MRPL30","ENSG00000185414",51263
"pomgnt2","POMGNT2","ENSG00000144647",84892
"ankrd52a","ANKRD52","ENSG00000139645",283373
"mgat3a","MGAT3","ENSG00000128268",4248
"cysltr1","CYSLTR1","ENSG00000173198",10800
"polr1e","POLR1E","ENSG00000137054",64425
"kif20a","KIF20A","ENSG00000112984",10112
"nip7","NIP7","ENSG00000132603",51388
"zap70","ZAP70","ENSG00000115085",7535
"cpb2","CPB2","ENSG00000080618",1361
"pycr1b","PYCR1","ENSG00000183010",5831
"itih3a.1","ITIH3","ENSG00000162267",3699
"cnn3b","CNN3","ENSG00000117519",1266
"ubxn8","UBXN8","ENSG00000104691",7993
"morn5","MORN5","ENSG00000185681",254956
"acbd5a","ACBD5","ENSG00000107897",91452
"fbxo3","FBXO3","ENSG00000110429",26273
"irak1bp1","IRAK1BP1","ENSG00000146243",134728
"ndufs2","NDUFS2","ENSG00000158864",4720
"wdr13","WDR13","ENSG00000101940",64743
"ak8","AK8","ENSG00000165695",158067
"klf7a","KLF7","ENSG00000118263",8609
"barx1","BARX1","ENSG00000131668",56033
"rhof","RHOF","ENSG00000139725",54509
"tmed8","TMED8","ENSG00000100580",283578
"galnt7","GALNT7","ENSG00000109586",51809
"lrmda","LRMDA","ENSG00000148655",83938
"edc3","EDC3","ENSG00000179151",80153
"eri2","ERI2","ENSG00000196678",112479
"dbnlb","DBNL","ENSG00000136279",28988
"cfap52","CFAP52","ENSG00000166596",146845
"nup88","NUP88","ENSG00000108559",4927
"trmt112","TRMT112","ENSG00000173113",51504
"slc49a3","SLC49A3","ENSG00000169026",84179
"zmynd11","ZMYND11","ENSG00000015171",10771
"cnot6l","CNOT6L","ENSG00000138767",246175
"zgc:111986","C6orf62","ENSG00000112308",81688
"mpeg1.2","MPEG1","ENSG00000197629",219972
"spata18","SPATA18","ENSG00000163071",132671
"mapk15","MAPK15","ENSG00000274205",225689
"mapk15","MAPK15","ENSG00000181085",225689
"six6b","SIX6","ENSG00000184302",4990
"pole4","POLE4","ENSG00000115350",56655
"cskmt","CSKMT","ENSG00000214756",751071
"ankrd45","ANKRD45","ENSG00000183831",339416
"gng8","GNG8","ENSG00000167414",94235
"tbl1xr1a","TBL1XR1","ENSG00000177565",79718
"mlx","MLX","ENSG00000108788",6945
"ttc38","TTC38","ENSG00000075234",55020
"camk2n1a","CAMK2N1","ENSG00000162545",55450
"qdprb1","QDPR","ENSG00000151552",5860
"dnai4","DNAI4","ENSG00000152763",79819
"rab3ip","RAB3IP","ENSG00000127328",117177
"klhl36","KLHL36","ENSG00000135686",79786
"cbx8b","CBX8","ENSG00000141570",57332
"tacc3","TACC3","ENSG00000013810",10460
"rab23","RAB23","ENSG00000112210",51715
"ube2q1","UBE2Q1","ENSG00000160714",55585
"alox5b.3","ALOX5","ENSG00000275565",240
"alox5b.3","ALOX5","ENSG00000012779",240
"alg3","ALG3","ENSG00000214160",10195
"gtpbp3","GTPBP3","ENSG00000130299",84705
"asb6","ASB6","ENSG00000148331",140459
"fign","FIGN","ENSG00000182263",55137
"tmem45a","TMEM45A","ENSG00000181458",55076
"wbp4","WBP4","ENSG00000120688",11193
"tubgcp5","TUBGCP5","ENSG00000276856",114791
"tubgcp5","TUBGCP5","ENSG00000280807",NA
"tubgcp5","TUBGCP5","ENSG00000275835",114791
"lamtor3","LAMTOR3","ENSG00000109270",8649
"calcoco2","CALCOCO2","ENSG00000136436",10241
